player_name(team_name),m1(run),m1(bowl),m1(sr),m1(op),m1(vnu),m2(run),m2(bowl),m2(sr),m2(4),m2(6),m2(op),m2(vnu),m3(run),m3(bowl),m3(sr),m3(4),m3(6),m3(op),m3(vnu),m4(run),m4(bowl),m4(sr),m4(4),m4(6),m4(op),m4(vnu),m5(run),m5(bowl),m5(sr),m5(4),m5(6),m5(op),m5(vnu),m6(run),m6(bowl),m6(sr),m6(4),m6(6),m6(op),m6(vnu),m7(run),m7(bowl),m7(sr),m7(4),m7(6),m7(op),m7(vnu),m8(run),m8(bowl),m8(sr),m8(4),m8(6),m8(op),m8(vnu),m9(run),m9(bowl),m9(sr),m9(4),m9(6),m9(op),m9(vnu),m10(run),m10(bowl),m10(sr),m10(4),m10(6),m10(op),m10(vnu),t(50),t(100),t(4),t(6),truns,tbf,avg.run,avg.sr,rf(50),rf(100),drb,truns(%),tbf(%),country,player_role,match_format,venue_type,opposition,pitch_type,weather,opposition_strength,recent_form_score,consistency_score,performance_label,source_file,wickets,m1(rab),m1(4),m1(6),m1(over),m1(wic),m1(mdn),m1(ecn),m1(w/l),m2(rab),m2(over),m2(wic),m2(mdn),m2(ecn),m2(w/l),m3(rab),m3(over),m3(wic),m3(mdn),m3(ecn),m3(w/l),m4(rab),m4(over),m4(wic),m4(mdn),m4(ecn),m4(w/l),m5(rab),m5(over),m5(wic),m5(mdn),m5(ecn),m5(w/l),m6(rab),m6(over),m6(wic),m6(mdn),m6(ecn),m6(w/l),m7(rab),m7(over),m7(wic),m7(mdn),m7(ecn),m7(w/l),m8(rab),m8(over),m8(wic),m8(mdn),m8(ecn),m8(w/l),m9(rab),m9(over),m9(wic),m9(mdn),m9(ecn),m9(w/l),m10(rab),m10(over),m10(wic),m10(mdn),m10(ecn),m10(w/l),t.wic,t.mdn,avg.rab,avg.bf,batting.sr,avg.over,avg.run.given,ecn,trab,t.over,ballsbowled,trungiven,bsr,unnamed:_0
Anwar Ali,0.0,9.28,0.0,Australia,Dubai,14.6,15.8,88.41,3.1,0.0,Australia,Dubai,44.65,54.05,82.67,7.32,0.0,Australia,Dubai,0.0,6.19,0.0,0.0,0.0,Australia,Dubai,60.14,80.09,72.82,5.74,0.0,Australia,Dubai,0.0,1.01,0.0,0.0,0.0,Australia,Dubai,8.1,22.97,34.44,0.0,0.0,Australia,Dubai,27.82,36.15,67.54,0.0,0.0,Australia,Dubai,4.0,4.83,85.44,0.0,0.0,Australia,Dubai,50.98,59.4,86.84,6.1,0.0,Australia,Dubai,1.93,0.0,23.05,0.0,199.57,289.96,20.95,72.26,0.2,0.0,-81.46,2.08,2.95,Australia,Batsman,T20,Home,India,Balanced,Humid,88.66,24.13,50.41,20.12,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fakhar Zaman,90.35,91.92,102.25,Australia,Dubai,34.33,40.88,80.43,2.07,1.05,Australia,Dubai,37.57,41.08,92.22,3.88,0.0,Australia,Dubai,2.9,4.77,59.59,0.0,0.0,Australia,Dubai,87.11,96.72,84.98,6.7,1.01,Australia,Dubai,25.9,38.07,64.13,1.9,0.0,Australia,Dubai,112.18,131.75,89.77,8.83,1.91,Australia,Dubai,25.99,38.9,65.92,0.98,1.0,Australia,Dubai,69.97,86.78,77.85,4.85,0.97,Australia,Dubai,2.06,10.66,18.19,0.0,0.0,Australia,Dubai,2.91,1.02,41.52,9.23,464.23,578.54,49.12,87.2,0.3,0.1,-93.81,4.71,6.07,Australia,Batsman,T20,Home,Sri Lanka,Bowling,Humid,66.1,16.34,72.87,29.45,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amer Yameen,27.52,27.7,105.23,Australia,Dubai,70.68,80.98,90.89,6.11,1.01,Australia,Dubai,5.83,6.82,81.55,0.95,0.0,Australia,Dubai,4.95,12.62,36.8,0.0,0.0,Australia,Dubai,3.83,9.32,42.93,0.0,0.0,Australia,Dubai,22.04,19.57,104.23,0.0,1.97,Australia,Dubai,0.99,3.85,25.38,0.0,0.0,Australia,Dubai,15.16,12.06,125.9,2.03,0.0,Australia,Dubai,33.09,37.86,82.39,0.0,1.92,Australia,Dubai,92.0,67.75,129.62,8.0,4.07,Australia,Dubai,1.91,0.0,21.95,9.06,263.19,282.29,27.49,99.86,0.19,0.0,-4.2,2.65,2.81,Australia,Batsman,T20,Home,Bangladesh,Bowling,Overcast,60.74,24.16,48.39,25.92,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdul Razzaq,64.5,46.5,144.32,Australia,Dubai,115.3,105.48,105.97,10.63,6.0,Australia,Dubai,61.37,57.34,58.07,3.07,4.19,Australia,Dubai,104.76,123.82,106.39,9.72,1.95,Australia,Dubai,98.42,121.3,128.05,8.96,3.0,Australia,Dubai,5.8,18.88,34.05,1.03,0.0,Australia,Dubai,35.2,46.56,70.31,5.73,0.97,Australia,Dubai,1.01,7.88,35.19,0.0,0.0,Australia,Dubai,70.09,77.98,236.82,9.36,2.0,Australia,Dubai,112.32,102.67,172.21,8.84,4.12,Australia,Dubai,2.85,4.14,65.17,24.11,678.54,736.77,70.17,98.33,0.31,0.42,-26.93,6.91,6.76,Australia,Batsman,T20,Home,Pakistan,Balanced,Overcast,79.65,36.24,70.87,36.95,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shahid Afridi,86.14,74.88,108.37,Australia,Dubai,15.41,20.26,80.0,1.96,0.0,Australia,Dubai,26.22,40.95,81.26,0.98,2.88,Australia,Dubai,96.5,103.07,65.79,3.06,0.0,Australia,Dubai,116.97,115.86,93.26,7.94,0.97,Australia,Dubai,20.43,48.65,57.24,1.93,0.0,Australia,Dubai,32.39,38.11,59.91,5.7,2.96,Australia,Dubai,41.02,76.71,257.09,2.0,0.0,Australia,Dubai,14.99,15.97,124.62,2.01,0.0,Australia,Dubai,15.32,19.1,174.31,1.92,0.0,Australia,Dubai,2.02,0.98,35.11,8.7,480.53,562.94,46.71,88.7,0.19,0.1,-86.16,4.88,5.73,Australia,Batsman,T20,Home,Pakistan,Batting,Clear,78.75,37.49,63.35,26.1,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Asif,82.08,98.57,82.03,Australia,Dubai,16.19,26.34,60.59,1.03,0.0,Australia,Dubai,12.01,36.07,90.93,0.0,0.0,Australia,Dubai,36.54,22.72,34.7,0.0,0.0,Australia,Dubai,93.3,125.14,48.85,4.0,1.9,Australia,Dubai,9.86,19.56,36.39,10.31,0,Australia,Dubai,91.37,106.11,43.87,5.01,4.18,Australia,Dubai,8.25,27.67,133.71,1.03,0.0,Australia,Dubai,27.97,46.28,24.99,1.03,0.0,Australia,Dubai,16.52,24.9,165.61,0.98,0.0,Australia,Dubai,2.94,0.0,28.79,7.19,374.01,531.66,40.96,73.1,0.3,0.0,-140.47,3.74,5.19,Australia,Batsman,T20,Neutral,Afghanistan,Bowling,Clear,55.58,20.68,51.92,27.04,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iftikhar Ahmed,9.02,11.54,79.61,Australia,Dubai,27.45,29.81,92.26,1.94,0.99,Australia,Dubai,19.6,39.79,33.01,0.0,0.0,Australia,Dubai,12.03,16.49,76.67,0.99,0.0,Australia,Dubai,25.71,18.91,57.78,0.0,0.0,Australia,Dubai,63.06,80.97,75.75,3.01,0.0,Australia,Dubai,5.05,6.18,90.71,0.0,0.0,Australia,Dubai,39.64,40.57,95.99,3.88,1.97,Australia,Dubai,4.8,8.39,34.96,0.0,0.0,Australia,Dubai,26.03,28.57,64.89,1.01,0.0,Australia,Dubai,1.05,0.0,11.69,3.02,236.3,289.12,24.37,83.3,0.1,0.0,-40.51,2.46,2.78,Australia,Batsman,T20,Away,England,Bowling,Clear,85.07,25.14,49.83,20.43,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammad Husnain,9.77,7.04,145.95,Australia,Dubai,34.16,24.04,65.7,0.0,0.0,Australia,Dubai,2.1,2.95,58.44,0.0,0.0,Australia,Dubai,12.4,23.22,56.3,0.0,0.0,Australia,Dubai,21.9,35.1,24.43,0.0,0.0,Australia,Dubai,3.11,5.24,153.87,0.0,0.0,Australia,Dubai,8.28,8.28,34.71,0.0,0.0,Australia,Dubai,32.76,57.14,39.88,0.0,0.0,Australia,Dubai,33.98,55.51,92.67,0.0,0.0,Australia,Dubai,31.87,38.25,23.09,0.0,2.06,Australia,Dubai,0.0,0.0,0.96,2.03,183.13,246.05,20.01,73.61,0.0,0.0,-67.78,1.86,2.62,Australia,Batsman,T20,Neutral,West Indies,Bowling,Clear,71.25,30.53,69.42,21.33,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faheem Ashraf,106.55,114.35,84.44,Australia,Dubai,25.26,28.6,91.06,0.98,1.94,Australia,Dubai,35.31,50.31,70.03,0.95,1.01,Australia,Dubai,39.87,64.19,58.97,5.11,0.0,Australia,Dubai,9.01,16.75,54.71,1.02,0.0,Australia,Dubai,3.93,4.86,34.53,0.0,0.0,Australia,Dubai,23.57,13.86,172.96,0.0,0.0,Australia,Dubai,0.96,2.03,0.0,0.0,0.0,Australia,Dubai,35.01,58.51,69.26,2.02,0.97,Australia,Dubai,44.5,64.58,35.12,3.09,2.97,Australia,Dubai,0.0,0.96,21.07,8.7,312.62,429.23,30.33,72.3,0.0,0.1,-98.18,3.27,4.34,Australia,Batsman,T20,Neutral,England,Bowling,Overcast,88.55,25.26,52.83,28.6,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaheen Afridi,56.25,76.32,74.27,Australia,Dubai,45.73,64.56,70.73,6.19,0.0,Australia,Dubai,24.58,23.76,107.52,2.86,1.03,Australia,Dubai,144.53,140.91,101.45,8.68,1.97,Australia,Dubai,96.82,115.24,82.15,8.16,0.0,Australia,Dubai,3.96,10.39,38.31,1.02,0.0,Australia,Dubai,37.45,61.63,59.33,2.07,0.98,Australia,Dubai,14.09,16.0,87.06,2.9,0.0,Australia,Dubai,0.0,5.23,0.0,0.0,0.0,Australia,Dubai,39.3,65.5,64.02,4.07,0.0,Australia,Dubai,2.02,1.05,41.09,5.13,477.13,580.46,47.89,75.54,0.2,0.1,-122.26,4.69,5.71,Australia,Batsman,T20,Away,Sri Lanka,Bowling,Humid,67.35,38.94,54.7,28.52,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruman Raees,84.97,75.31,113.06,Australia,Dubai,37.85,49.97,78.89,2.04,0.0,Australia,Dubai,0.95,6.03,16.24,0.0,0.0,Australia,Dubai,49.91,54.45,49.91,0.0,0.0,Australia,Dubai,10.53,15.29,66.67,0.0,0.0,Australia,Dubai,12.55,10.77,113.9,1.98,0.0,Australia,Dubai,64.38,71.77,85.62,5.21,0.98,Australia,Dubai,23.77,35.39,63.11,1.0,0.0,Australia,Dubai,118.99,126.02,99.11,7.82,2.91,Australia,Dubai,48.46,62.6,76.41,1.9,1.02,Australia,Dubai,4.11,1.01,25.7,7.86,452.04,522.8,46.3,86.47,0.39,0.1,-49.69,4.8,5.1,Australia,Batsman,T20,Home,Pakistan,Bowling,Humid,78.68,21.9,44.33,33.37,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saad Ali,14.26,21.18,65.59,Australia,Dubai,24.06,40.23,55.0,0.0,0.98,Australia,Dubai,5.8,7.7,77.25,0.98,0.0,Australia,Dubai,23.92,43.73,23.42,0.0,0.0,Australia,Dubai,28.65,33.32,81.43,2.02,0.0,Australia,Dubai,68.87,76.07,85.92,4.79,2.0,Australia,Dubai,68.18,71.09,97.25,6.27,2.02,Australia,Dubai,44.03,41.53,96.28,4.08,0.96,Australia,Dubai,2.93,3.98,0.0,0.0,0.0,Australia,Dubai,13.2,11.52,122.77,0.96,0.0,Australia,Dubai,2.07,0.0,19.4,5.83,293.73,371.16,29.84,80.61,0.21,0.0,-68.38,2.9,3.44,Australia,Batsman,T20,Neutral,Pakistan,Bowling,Overcast,80.64,44.34,50.12,20.82,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usman Shinwari,5.08,7.24,72.59,Australia,Dubai,18.81,16.61,107.53,0.97,0.0,Australia,Dubai,60.6,68.19,108.65,2.88,0.0,Australia,Dubai,74.47,93.16,64.82,0.0,0.0,Australia,Dubai,35.62,53.33,65.05,0.0,0.0,Australia,Dubai,23.57,20.95,119.28,0.0,0.98,Australia,Dubai,12.07,23.62,70.01,0.0,0.0,Australia,Dubai,11.44,9.87,115.85,0.0,0.0,Australia,Dubai,12.03,12.36,95.27,1.01,0.0,Australia,Dubai,22.49,66.03,35.35,0.98,0.0,Australia,Dubai,1.93,0.0,6.24,1.05,270.74,377.12,28.93,80.39,0.2,0.0,-82.56,2.77,3.8,Australia,Batsman,T20,Away,West Indies,Bowling,Clear,67.04,22.53,66.58,23.43,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Husnain Talat,77.71,94.95,82.43,Australia,Dubai,7.32,7.26,103.92,0.96,0.0,Australia,Dubai,47.76,52.59,86.28,1.95,4.07,Australia,Dubai,11.69,35.39,65.4,1.98,0.0,Australia,Dubai,10.65,22.25,75.43,0.0,0.0,Australia,Dubai,47.68,58.57,33.6,3.03,1.98,Australia,Dubai,46.58,68.98,93.55,1.92,2.91,Australia,Dubai,1.05,4.98,0.0,0.0,0.0,Australia,Dubai,23.38,57.56,23.41,0.99,0.0,Australia,Dubai,69.54,87.75,55.68,2.86,2.02,Australia,Dubai,3.12,0.0,20.65,16.33,336.68,468.69,35.09,71.28,0.3,0.0,-135.64,3.33,4.63,Australia,Batsman,T20,Away,West Indies,Balanced,Overcast,73.35,17.66,45.01,23.89,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shahzaib Hassan,22.88,44.62,57.71,Australia,Dubai,85.21,96.23,89.1,9.88,0.0,Australia,Dubai,8.83,17.78,52.39,0.0,0.0,Australia,Dubai,52.17,70.94,73.55,4.0,0.98,Australia,Dubai,1.96,4.99,41.88,0.0,0.0,Australia,Dubai,2.9,3.86,67.31,0.0,0.0,Australia,Dubai,15.16,5.08,54.46,0.0,0.0,Australia,Dubai,81.16,111.44,68.3,7.23,0.0,Australia,Dubai,21.99,48.43,43.92,2.0,0.0,Australia,Dubai,48.16,84.28,52.9,2.93,2.07,Australia,Dubai,4.07,0.0,26.61,3.09,324.99,485.69,35.22,66.83,0.41,0.0,-142.89,3.52,4.99,Australia,Batsman,T20,Away,Sri Lanka,Batting,Humid,69.8,35.08,61.89,19.12,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shan Masood,104.99,130.24,74.81,Australia,Dubai,102.47,141.18,71.95,8.22,2.07,Australia,Dubai,123.56,121.34,103.25,13.17,3.06,Australia,Dubai,16.44,43.84,35.19,0.99,0.0,Australia,Dubai,66.58,67.88,93.03,6.94,0.0,Australia,Dubai,0.0,6.65,70.22,0.0,0.0,Australia,Dubai,97.58,135.43,108.16,9.7,0.0,Australia,Dubai,0.0,2.05,0.0,0.0,0.0,Australia,Dubai,0.0,9.65,59.51,0.0,0.0,Australia,Dubai,8.37,14.31,44.71,0.96,0.0,Australia,Dubai,0.97,3.94,48.59,5.18,518.64,694.02,53.93,75.18,0.1,0.38,-158.24,5.38,6.64,Australia,Batsman,T20,Home,Sri Lanka,Balanced,Clear,68.05,43.02,62.72,29.18,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zulfiqar Babar,34.76,41.49,83.55,Australia,Dubai,12.03,33.83,0.0,0.0,0.0,Australia,Dubai,11.55,11.21,100.5,1.94,0.0,Australia,Dubai,2.96,6.24,45.79,0.0,0.0,Australia,Dubai,34.5,35.56,22.95,2.04,0.0,Australia,Dubai,1.99,0.98,0.0,0.0,0.0,Australia,Dubai,33.21,57.28,80.49,3.02,0.0,Australia,Dubai,3.9,4.94,0.0,0.0,0.0,Australia,Dubai,1.03,9.09,0.0,0.0,0.0,Australia,Dubai,7.61,22.79,78.05,1.93,0.0,Australia,Dubai,0.0,0.0,11.77,0.96,143.59,211.69,14.58,65.22,0.0,0.0,-75.58,1.42,2.15,Australia,Batsman,T20,Away,India,Batting,Clear,86.55,17.66,67.61,18.19,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khuram Manzoor,27.12,21.64,129.43,Australia,Dubai,2.02,2.94,0.0,0.0,0.0,Australia,Dubai,7.2,6.02,117.17,1.02,0.0,Australia,Dubai,0.97,1.97,49.7,0.0,0.0,Australia,Dubai,27.72,19.7,155.39,3.1,1.01,Australia,Dubai,9.07,1.97,44.51,0.0,1.01,Australia,Dubai,1.05,2.02,0.0,0.0,0.0,Australia,Dubai,2.04,2.85,0.0,0.0,0.0,Australia,Dubai,11.88,12.01,45.27,0.0,0.0,Australia,Dubai,0.96,2.08,0.0,0.0,0.0,Australia,Dubai,0.0,0.0,8.08,2.06,93.98,74.49,9.32,126.04,0.0,0.0,18.5,0.92,0.7,Australia,Batsman,T20,Neutral,Pakistan,Bowling,Clear,84.31,31.82,65.41,22.5,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Muhammad Nawaz,23.46,29.28,126.3,Australia,Dubai,111.77,135.37,159.34,12.58,1.94,Australia,Dubai,81.75,98.03,112.76,9.53,0.0,Australia,Dubai,3.8,5.7,65.63,1.05,0.0,Australia,Dubai,0.0,1.01,67.46,0.0,0.0,Australia,Dubai,123.41,117.37,105.84,12.41,3.12,Australia,Dubai,96.52,130.35,76.84,13.8,0.95,Australia,Dubai,0.0,1.02,69.05,0.0,0.0,Australia,Dubai,27.58,41.66,69.9,2.86,1.05,Australia,Dubai,21.97,36.92,58.27,4.09,0.0,Australia,Dubai,2.01,2.01,62.23,6.95,510.54,594.58,47.81,83.83,0.2,0.2,-120.65,4.67,6.22,Australia,Batsman,T20,Neutral,New Zealand,Batting,Overcast,78.81,27.42,45.04,31.15,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saad Nasim,147.29,130.45,229.76,Australia,Dubai,24.86,18.65,56.75,2.0,2.02,Australia,Dubai,23.11,68.45,45.8,0.0,0.0,Australia,Dubai,1.03,2.99,56.02,0.0,0.0,Australia,Dubai,11.75,32.53,67.17,0.99,0.0,Australia,Dubai,0.99,2.91,12.44,0.0,0.0,Australia,Dubai,22.1,22.16,56.13,0.0,0.0,Australia,Dubai,5.95,14.72,56.55,1.03,0.0,Australia,Dubai,24.41,29.67,82.3,3.06,1.02,Australia,Dubai,0.0,1.98,0.0,0.0,0.0,Australia,Dubai,0.0,1.02,15.39,13.93,264.68,321.07,27.11,80.2,0.0,0.1,-51.03,2.68,3.06,Australia,Batsman,T20,Neutral,Bangladesh,Bowling,Overcast,60.86,28.41,69.2,28.24,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khalid Latif,23.2,19.38,154.69,Australia,Dubai,85.08,93.21,76.74,11.1,0.0,Australia,Dubai,2.05,16.8,35.41,0.0,0.0,Australia,Dubai,9.53,22.28,44.19,1.04,0.0,Australia,Dubai,62.83,86.84,71.24,6.75,0.0,Australia,Dubai,0.0,2.0,42.21,0.0,0.0,Australia,Dubai,7.3,10.19,69.92,0.0,0.0,Australia,Dubai,4.77,9.2,35.39,0.0,0.0,Australia,Dubai,21.25,24.79,89.9,2.06,0.0,Australia,Dubai,16.64,34.78,49.35,1.0,0.0,Australia,Dubai,2.05,0.0,26.06,0.0,226.88,319.18,23.93,70.12,0.21,0.0,-86.19,2.39,3.1,Australia,Batsman,T20,Neutral,Pakistan,Batting,Overcast,81.88,36.13,60.95,25.01,test__static__version__Batsman Dataset (Australia).csv,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
